Date,Hour,Water.lever,X
7/27/2009,16,1180.5,NA
7/27/2009,19,1173,NA
7/27/2009,22,1163.5,NA
7/28/2009,1,1155,NA
7/28/2009,4,1145.5,NA
7/28/2009,7,1133,NA
7/28/2009,10,1113,NA
7/28/2009,13,1103,NA
7/28/2009,16,1104.5,NA
7/28/2009,19,1118,NA
7/28/2009,22,1122,NA
7/29/2009,1,1125,NA
7/29/2009,4,1131,NA
7/29/2009,7,1130,NA
7/29/2009,10,1129,NA
7/29/2009,13,1135,NA
7/29/2009,16,1147,NA
7/29/2009,19,1164,NA
7/29/2009,22,1176,NA
7/30/2009,1,1187,NA
7/30/2009,4,1189,NA
7/30/2009,7,1184,NA
7/30/2009,10,1174.5,NA
7/30/2009,13,1178,NA
7/30/2009,16,1197.5,NA
7/30/2009,19,1211,NA
7/30/2009,22,1218,NA
7/31/2009,1,1226,NA
7/31/2009,4,1229,NA
7/31/2009,7,1215,NA
7/31/2009,10,1209,NA
7/31/2009,13,1214,NA
7/31/2009,16,1234.5,NA
7/31/2009,19,1254,NA
7/31/2009,22,1262,NA
8/1/2009,1,1269,NA
8/1/2009,4,1261,NA
8/1/2009,7,1245,NA
8/1/2009,10,1233,NA
8/1/2009,13,1227,NA
8/1/2009,16,1238.5,NA
8/1/2009,19,1247,NA
8/1/2009,22,1251.5,NA
8/2/2009,1,1257,NA
8/2/2009,4,1253.5,NA
8/2/2009,7,1249,NA
8/2/2009,10,1243,NA
8/2/2009,13,1242,NA
8/2/2009,16,1239.5,NA
8/2/2009,19,1241,NA
8/2/2009,22,1249.5,NA
8/3/2009,1,1258,NA
8/3/2009,4,1258.5,NA
8/3/2009,7,1253,NA
8/3/2009,10,1249,NA
8/3/2009,13,1247,NA
8/3/2009,16,1249.5,NA
8/3/2009,19,1254,NA
8/3/2009,22,1253.5,NA
8/4/2009,1,1250,NA
8/4/2009,4,1245,NA
8/4/2009,7,1237,NA
8/4/2009,10,1226,NA
8/4/2009,13,1222,NA
8/4/2009,16,1220.5,NA
8/4/2009,19,1222,NA
8/4/2009,22,1219,NA
8/5/2009,1,1215,NA
8/5/2009,4,1215,NA
8/5/2009,7,1214,NA
8/5/2009,10,1211,NA
8/5/2009,13,1209,NA
8/5/2009,16,1215.5,NA
8/5/2009,19,1220,NA
8/5/2009,22,1226.5,NA
8/6/2009,1,1232,NA
8/6/2009,4,1236,NA
8/6/2009,7,1233,NA
8/6/2009,10,1225.5,NA
8/6/2009,13,1218,NA
8/6/2009,16,1229,NA
8/6/2009,19,1232,NA
8/6/2009,22,1233.5,NA
8/7/2009,1,1234,NA
8/7/2009,4,1239,NA
8/7/2009,7,1237,NA
8/7/2009,10,1232,NA
8/7/2009,13,1230,NA
8/7/2009,16,1234.5,NA
8/7/2009,19,1240,NA
8/7/2009,22,1243,NA
8/8/2009,1,1243,NA
8/8/2009,4,1241,NA
8/8/2009,7,1239,NA
8/8/2009,10,1231.5,NA
8/8/2009,13,1228,NA
8/8/2009,16,1227,NA
8/8/2009,19,1218,NA
8/8/2009,22,1198.5,NA
8/9/2009,1,1184,NA
8/9/2009,4,1170.5,NA
8/9/2009,7,1158,NA
8/9/2009,10,1146,NA
8/9/2009,13,1140,NA
8/9/2009,16,1136.5,NA
8/9/2009,19,1133,NA
8/9/2009,22,1116.5,NA
8/10/2009,1,1101,NA
8/10/2009,4,1088,NA
8/10/2009,7,1075,NA
8/10/2009,10,1058.5,NA
8/10/2009,13,1051,NA
8/10/2009,16,1062.5,NA
8/10/2009,19,1067,NA
8/10/2009,22,1056.5,NA
8/11/2009,1,1046,NA
8/11/2009,4,1043,NA
8/11/2009,7,1041,NA
8/11/2009,10,1036.5,NA
8/11/2009,13,1028,NA
8/11/2009,16,1023,NA
8/11/2009,19,1020,NA
8/11/2009,22,1011.5,NA
8/12/2009,1,1000,NA
8/12/2009,4,997.5,NA
8/12/2009,7,1002,NA
8/12/2009,10,1009.5,NA
8/12/2009,13,1019,NA
8/12/2009,16,1030,NA
8/12/2009,19,1032,NA
8/12/2009,22,1022.5,NA
8/13/2009,1,1013,NA
8/13/2009,4,1006.5,NA
8/13/2009,7,1003,NA
8/13/2009,10,1015,NA
8/13/2009,13,1021,NA
8/13/2009,16,1024,NA
8/13/2009,19,1016,NA
8/13/2009,22,1003,NA
8/14/2009,1,999,NA
8/14/2009,4,991,NA
8/14/2009,7,983,NA
8/14/2009,10,984,NA
8/14/2009,13,992,NA
8/14/2009,16,985,NA
8/14/2009,19,980,NA
8/14/2009,22,964,NA
8/15/2009,1,952,NA
8/15/2009,4,946.5,NA
8/15/2009,7,944,NA
8/15/2009,10,948,NA
8/15/2009,13,955,NA
8/15/2009,16,959,NA
8/15/2009,19,957,NA
8/15/2009,22,954,NA
8/16/2009,1,951,NA
8/16/2009,4,956,NA
8/16/2009,7,962,NA
8/16/2009,10,978.5,NA
8/16/2009,13,994,NA
8/16/2009,16,995,NA
8/16/2009,19,987,NA
8/16/2009,22,977.5,NA
8/17/2009,1,971,NA
8/17/2009,4,971,NA
8/17/2009,7,976,NA
8/17/2009,10,991,NA
8/17/2009,13,1008,NA
8/17/2009,16,1008.5,NA
8/17/2009,19,1010,NA
8/17/2009,22,1019,NA
8/18/2009,1,1022,NA
8/18/2009,4,1016,NA
8/18/2009,7,1011,NA
8/18/2009,10,1010.5,NA
8/18/2009,13,1021,NA
8/18/2009,16,1026.5,NA
8/18/2009,19,1032,NA
8/18/2009,22,1040,NA
8/19/2009,1,1045,NA
8/19/2009,4,1060,NA
8/19/2009,7,1079,NA
8/19/2009,10,1090,NA
8/19/2009,13,1092,NA
8/19/2009,16,1088.5,NA
8/19/2009,19,1082,NA
8/19/2009,22,1070.5,NA
8/20/2009,1,1058,NA
8/20/2009,4,1052,NA
8/20/2009,7,1049,NA
8/20/2009,10,1045.5,NA
8/20/2009,13,1036,NA
8/20/2009,16,1032,NA
8/20/2009,19,1030,NA
8/20/2009,22,1035.5,NA
8/21/2009,1,1042,NA
8/21/2009,4,1036,NA
8/21/2009,7,1026,NA
8/21/2009,10,1032,NA
8/21/2009,13,1032,NA
8/21/2009,16,1026.5,NA
8/21/2009,19,1022,NA
8/21/2009,22,1009,NA
8/22/2009,1,995,NA
8/22/2009,4,986.5,NA
8/22/2009,7,980,NA
8/22/2009,10,986.5,NA
8/22/2009,13,999,NA
8/22/2009,16,1016,NA
8/22/2009,19,1025,NA
8/22/2009,22,1036,NA
8/23/2009,1,1046,NA
8/23/2009,4,1053,NA
8/23/2009,7,1049,NA
8/23/2009,10,1040,NA
8/23/2009,13,1026,NA
8/23/2009,16,1015,NA
8/23/2009,19,1010,NA
8/23/2009,22,997.5,NA
8/24/2009,1,987,NA
8/24/2009,4,983,NA
8/24/2009,7,979,NA
8/24/2009,10,966,NA
8/24/2009,13,950,NA
8/24/2009,16,965,NA
8/24/2009,19,981,NA
8/24/2009,22,995.5,NA
8/25/2009,1,1003,NA
8/25/2009,4,993.5,NA
8/25/2009,7,986,NA
8/25/2009,10,980,NA
8/25/2009,13,979,NA
8/25/2009,16,991,NA
8/25/2009,19,1006,NA
8/25/2009,22,1007.5,NA
8/26/2009,1,1002,NA
8/26/2009,4,996.5,NA
8/26/2009,7,989,NA
8/26/2009,10,985,NA
8/26/2009,13,986,NA
8/26/2009,16,988.5,NA
8/26/2009,19,991,NA
8/26/2009,22,990,NA
8/27/2009,1,989,NA
8/27/2009,4,988,NA
8/27/2009,7,985,NA
8/27/2009,10,986.5,NA
8/27/2009,13,992,NA
8/27/2009,16,998.5,NA
8/27/2009,19,997,NA
8/27/2009,22,988.5,NA
8/28/2009,1,983,NA
8/28/2009,4,1000,NA
8/28/2009,7,1019,NA
8/28/2009,10,1042,NA
8/28/2009,13,1053,NA
8/28/2009,16,1049,NA
8/28/2009,19,1045,NA
8/28/2009,22,1040.5,NA
8/29/2009,1,1032,NA
8/29/2009,4,1023.5,NA
8/29/2009,7,1018,NA
8/29/2009,10,1015,NA
8/29/2009,13,1021,NA
8/29/2009,16,1017.5,NA
8/29/2009,19,1014,NA
8/29/2009,22,1008.5,NA
8/30/2009,1,1002,NA
8/30/2009,4,998.5,NA
8/30/2009,7,994,NA
8/30/2009,10,994,NA
8/30/2009,13,1001,NA
8/30/2009,16,1013,NA
8/30/2009,19,1024,NA
8/30/2009,22,1019,NA
8/31/2009,1,1014,NA
8/31/2009,4,1003,NA
8/31/2009,7,987,NA
8/31/2009,10,976,NA
8/31/2009,13,970,NA
8/31/2009,16,966.5,NA
8/31/2009,19,964,NA
8/31/2009,22,964,NA
9/1/2009,1,963,NA
9/1/2009,4,959.5,NA
9/1/2009,7,954,NA
9/1/2009,10,965,NA
9/1/2009,13,967,NA
9/1/2009,16,964,NA
9/1/2009,19,962,NA
9/1/2009,22,959,NA
9/2/2009,1,955,NA
9/2/2009,4,948.5,NA
9/2/2009,7,942,NA
9/2/2009,10,936.5,NA
9/2/2009,13,931,NA
9/2/2009,16,925,NA
9/2/2009,19,916,NA
9/2/2009,22,909,NA
9/3/2009,1,901,NA
9/3/2009,4,895.5,NA
9/3/2009,7,892,NA
9/3/2009,10,887,NA
9/3/2009,13,879,NA
9/3/2009,16,872.5,NA
9/3/2009,19,867,NA
9/3/2009,22,867,NA
9/4/2009,1,865,NA
9/4/2009,4,863.5,NA
9/4/2009,7,861,NA
9/4/2009,10,859.5,NA
9/4/2009,13,857,NA
9/4/2009,16,856,NA
9/4/2009,19,864,NA
9/4/2009,22,867,NA
9/5/2009,1,860,NA
9/5/2009,4,860,NA
9/5/2009,7,860,NA
9/5/2009,10,872.5,NA
9/5/2009,13,885,NA
9/5/2009,16,886.5,NA
9/5/2009,19,891,NA
9/5/2009,22,885,NA
9/6/2009,1,879,NA
9/6/2009,4,884,NA
9/6/2009,7,890,NA
9/6/2009,10,894,NA
9/6/2009,13,899,NA
9/6/2009,16,908,NA
9/6/2009,19,906,NA
9/6/2009,22,899.5,NA
9/7/2009,1,895,NA
9/7/2009,4,886,NA
9/7/2009,7,875,NA
9/7/2009,10,865,NA
9/7/2009,13,861,NA
9/7/2009,16,874.5,NA
9/7/2009,19,893,NA
9/7/2009,22,908.5,NA
9/8/2009,1,923,NA
9/8/2009,4,914,NA
9/8/2009,7,902,NA
9/8/2009,10,897.5,NA
9/8/2009,13,894,NA
9/8/2009,16,899.5,NA
9/8/2009,19,906,NA
9/8/2009,22,902.5,NA
9/9/2009,1,899,NA
9/9/2009,4,897,NA
9/9/2009,7,895,NA
9/9/2009,10,892.5,NA
9/9/2009,13,886,NA
9/9/2009,16,888.5,NA
9/9/2009,19,894,NA
9/9/2009,22,889.5,NA
9/10/2009,1,886,NA
9/10/2009,4,876,NA
9/10/2009,7,865,NA
9/10/2009,10,864.5,NA
9/10/2009,13,868,NA
9/10/2009,16,881,NA
9/10/2009,19,898,NA
9/10/2009,22,898.5,NA
9/11/2009,1,888,NA
9/11/2009,4,873,NA
9/11/2009,7,860,NA
9/11/2009,10,852,NA
9/11/2009,13,854,NA
9/11/2009,16,865.5,NA
9/11/2009,19,882,NA
9/11/2009,22,883.5,NA
9/12/2009,1,891,NA
9/12/2009,4,881,NA
9/12/2009,7,864,NA
9/12/2009,10,847.5,NA
9/12/2009,13,848,NA
9/12/2009,16,860,NA
9/12/2009,19,868,NA
9/12/2009,22,867,NA
9/13/2009,1,854,NA
9/13/2009,4,844.5,NA
9/13/2009,7,839,NA
9/13/2009,10,849,NA
9/13/2009,13,853,NA
9/13/2009,16,843,NA
9/13/2009,19,829,NA
9/13/2009,22,824,NA
9/14/2009,1,821,NA
9/14/2009,4,828.5,NA
9/14/2009,7,841,NA
9/14/2009,10,837.5,NA
9/14/2009,13,831,NA
9/14/2009,16,828.5,NA
9/14/2009,19,828,NA
9/14/2009,22,833.5,NA
9/15/2009,1,839,NA
9/15/2009,4,847.5,NA
9/15/2009,7,859,NA
9/15/2009,10,863,NA
9/15/2009,13,870,NA
9/15/2009,16,884,NA
9/15/2009,19,898,NA
9/15/2009,22,889.5,NA
9/16/2009,1,876,NA
9/16/2009,4,867.5,NA
9/16/2009,7,858,NA
9/16/2009,10,854.5,NA
9/16/2009,13,856,NA
9/16/2009,16,858.5,NA
9/16/2009,19,859,NA
9/16/2009,22,852,NA
9/17/2009,1,846,NA
9/17/2009,4,844.5,NA
9/17/2009,7,843,NA
9/17/2009,10,837.5,NA
9/17/2009,13,832,NA
9/17/2009,16,818.5,NA
9/17/2009,19,815,NA
9/17/2009,22,822,NA
9/18/2009,1,836,NA
9/18/2009,4,846.5,NA
9/18/2009,7,851,NA
9/18/2009,10,877,NA
9/18/2009,13,898,NA
9/18/2009,16,914.5,NA
9/18/2009,19,927,NA
9/18/2009,22,927.5,NA
9/19/2009,1,924,NA
9/19/2009,4,918.5,NA
9/19/2009,7,913,NA
9/19/2009,10,911.5,NA
9/19/2009,13,910,NA
9/19/2009,16,914,NA
9/19/2009,19,918,NA
9/19/2009,22,907.5,NA
9/20/2009,1,902,NA
9/20/2009,4,899.5,NA
9/20/2009,7,896,NA
9/20/2009,10,894.5,NA
9/20/2009,13,899,NA
9/20/2009,16,906,NA
9/20/2009,19,903,NA
9/20/2009,22,895,NA
9/21/2009,1,886,NA
9/21/2009,3,882,NA
9/21/2009,7,889,NA
9/21/2009,10,870,NA
9/21/2009,13,857,NA
9/21/2009,15,875.5,NA
9/21/2009,19,902,NA
9/21/2009,22,970,NA
9/22/2009,1,1014,NA
9/22/2009,4,1030.666667,NA
9/22/2009,7,1036.333333,NA
9/22/2009,10,1034.666667,NA
9/22/2009,13,1030.666667,NA
9/22/2009,16,1019,NA
9/22/2009,19,1009,NA
9/22/2009,22,986.5,NA
9/23/2009,1,965,NA
9/23/2009,4,950,NA
9/23/2009,7,933,NA
9/23/2009,10,914.5,NA
9/23/2009,13,904,NA
9/23/2009,16,896,NA
9/23/2009,19,893,NA
9/23/2009,22,882.5,NA
9/24/2009,1,873,NA
9/24/2009,4,879.5,NA
9/24/2009,7,879,NA
9/24/2009,10,887,NA
9/24/2009,13,886,NA
9/24/2009,16,877.5,NA
9/24/2009,19,870,NA
9/24/2009,22,862.5,NA
9/25/2009,1,853,NA
9/25/2009,4,846,NA
9/25/2009,7,838,NA
9/25/2009,10,839.5,NA
9/25/2009,13,847,NA
9/25/2009,16,851,NA
9/25/2009,19,857,NA
9/25/2009,22,848.5,NA
9/26/2009,1,841,NA
9/26/2009,4,831,NA
9/26/2009,7,820,NA
9/26/2009,10,804,NA
9/26/2009,13,800,NA
9/26/2009,16,804.5,NA
9/26/2009,19,808,NA
9/26/2009,22,813,NA
9/27/2009,1,817,NA
9/27/2009,4,814,NA
9/27/2009,7,807,NA
9/27/2009,10,803.5,NA
9/27/2009,13,802,NA
9/27/2009,16,806,NA
9/27/2009,19,814,NA
9/27/2009,22,810.5,NA
9/28/2009,1,807,NA
9/28/2009,4,813,NA
9/28/2009,7,817,NA
9/28/2009,10,815,NA
9/28/2009,13,802,NA
9/28/2009,16,798.5,NA
9/28/2009,19,799,NA
9/28/2009,22,811,NA
9/29/2009,1,824,NA
9/29/2009,4,824.5,NA
9/29/2009,7,819,NA
9/29/2009,10,825,NA
9/29/2009,13,829,NA
9/29/2009,16,857.5,NA
9/29/2009,19,886.3333333,NA
9/29/2009,22,909.25,NA
9/30/2009,1,905,NA
9/30/2009,4,894.3333333,NA
9/30/2009,7,876.3333333,NA
9/30/2009,10,865,NA
9/30/2009,13,861,NA
9/30/2009,16,853,NA
9/30/2009,19,846,NA
9/30/2009,22,833.5,NA
10/1/2009,1,822,NA
10/1/2009,4,813,NA
10/1/2009,7,802,NA
10/1/2009,10,781.5,NA
10/1/2009,13,772,NA
10/1/2009,16,767,NA
10/1/2009,19,769,NA
10/1/2009,22,772,NA
10/2/2009,1,774,NA
10/2/2009,4,773,NA
10/2/2009,7,770,NA
10/2/2009,10,766,NA
10/2/2009,13,764,NA
10/2/2009,16,763.5,NA
10/2/2009,19,761,NA
10/2/2009,22,761,NA
10/3/2009,1,765,NA
10/3/2009,4,770.5,NA
10/3/2009,7,773,NA
10/3/2009,10,772.5,NA
10/3/2009,13,769,NA
10/3/2009,16,762.5,NA
10/3/2009,19,763,NA
10/3/2009,22,772,NA
10/4/2009,1,779,NA
10/4/2009,4,780,NA
10/4/2009,7,773,NA
10/4/2009,10,767.5,NA
10/4/2009,13,761,NA
10/4/2009,16,759.5,NA
10/4/2009,19,762,NA
10/4/2009,22,764.5,NA
10/5/2009,1,767,NA
10/5/2009,4,769,NA
10/5/2009,7,773,NA
10/5/2009,10,763,NA
10/5/2009,13,751,NA
10/5/2009,16,736,NA
10/5/2009,19,719,NA
10/5/2009,22,739,NA
10/6/2009,1,763,NA
10/6/2009,4,768.5,NA
10/6/2009,7,756,NA
10/6/2009,10,751,NA
10/6/2009,13,745,NA
10/6/2009,16,743,NA
10/6/2009,19,756,NA
10/6/2009,22,770,NA
10/7/2009,1,790,NA
10/7/2009,4,781.5,NA
10/7/2009,7,773,NA
10/7/2009,10,761.5,NA
10/7/2009,13,749,NA
10/7/2009,16,745,NA
10/7/2009,19,750,NA
10/7/2009,22,757,NA
10/8/2009,1,763,NA
10/8/2009,4,763,NA
10/8/2009,7,759,NA
10/8/2009,10,745,NA
10/8/2009,13,732,NA
10/8/2009,16,730.5,NA
10/8/2009,19,746,NA
10/8/2009,22,751.5,NA
10/9/2009,1,757,NA
10/9/2009,4,762.5,NA
10/9/2009,7,771,NA
10/9/2009,10,747,NA
10/9/2009,13,730,NA
10/9/2009,16,735,NA
10/9/2009,19,735,NA
10/9/2009,22,740,NA
10/10/2009,1,761,NA
10/10/2009,4,765.5,NA
10/10/2009,7,750,NA
10/10/2009,10,729.5,NA
10/10/2009,13,712,NA
10/10/2009,16,713,NA
10/10/2009,19,724,NA
10/10/2009,22,738.5,NA
10/11/2009,1,751,NA
10/11/2009,4,751.5,NA
10/11/2009,7,735,NA
10/11/2009,10,723,NA
10/11/2009,13,711,NA
10/11/2009,16,711.5,NA
10/11/2009,19,717,NA
10/11/2009,22,725,NA
10/12/2009,1,733,NA
10/12/2009,4,732,NA
10/12/2009,7,724,NA
10/12/2009,10,712.5,NA
10/12/2009,13,706,NA
10/12/2009,16,710.5,NA
10/12/2009,19,716,NA
10/12/2009,22,751,NA
10/13/2009,1,804,NA
10/13/2009,4,814.3333333,NA
10/13/2009,7,822.6666667,NA
10/13/2009,10,802,NA
10/13/2009,13,780.6666667,NA
10/13/2009,16,778.3333333,NA
10/13/2009,19,797.6666667,NA
10/13/2009,22,800,NA
10/14/2009,1,789,NA
10/14/2009,4,787,NA
10/14/2009,7,786,NA
10/14/2009,10,778.5,NA
10/14/2009,13,756,NA
10/14/2009,16,749,NA
10/14/2009,19,744,NA
10/14/2009,22,738.5,NA
10/15/2009,1,743,NA
10/15/2009,4,749.5,NA
10/15/2009,7,754,NA
10/15/2009,10,747.5,NA
10/15/2009,13,735,NA
10/15/2009,16,730,NA
10/15/2009,19,727,NA
10/15/2009,22,732.5,NA
10/16/2009,1,738,NA
10/16/2009,4,743,NA
10/16/2009,7,741,NA
10/16/2009,10,732,NA
10/16/2009,13,727,NA
10/16/2009,16,718,NA
10/16/2009,19,715,NA
10/16/2009,22,714,NA
10/17/2009,1,724,NA
10/17/2009,4,746.5,NA
10/17/2009,7,744,NA
10/17/2009,10,734.5,NA
10/17/2009,13,723,NA
10/17/2009,16,714,NA
10/17/2009,19,718,NA
10/17/2009,22,726.5,NA
10/18/2009,1,741,NA
10/18/2009,4,754,NA
10/18/2009,7,753,NA
10/18/2009,10,742.5,NA
10/18/2009,13,728,NA
10/18/2009,16,741.5,NA
10/18/2009,19,766,NA
10/18/2009,22,785.5,NA
10/19/2009,1,796,NA
10/19/2009,4,781.5,NA
10/19/2009,7,756,NA
10/19/2009,10,740.5,NA
10/19/2009,13,726,NA
10/19/2009,16,725,NA
10/19/2009,19,737,NA
10/19/2009,22,748.5,NA
10/20/2009,1,760,NA
10/20/2009,4,778.5,NA
10/20/2009,7,792,NA
10/20/2009,10,781.5,NA
10/20/2009,13,770,NA
10/20/2009,16,778.5,NA
10/20/2009,19,794,NA
10/20/2009,22,811,NA
10/21/2009,1,825,NA
10/21/2009,4,837.5,NA
10/21/2009,7,849,NA
10/21/2009,10,851,NA
10/21/2009,13,847,NA
10/21/2009,16,825,NA
10/21/2009,19,808,NA
10/21/2009,22,796.5,NA
10/22/2009,1,786,NA
10/22/2009,4,774.5,NA
10/22/2009,7,764,NA
10/22/2009,10,753,NA
10/22/2009,13,743,NA
10/22/2009,16,726.5,NA
10/22/2009,19,719,NA
10/22/2009,22,736.5,NA
10/23/2009,1,763,NA
10/23/2009,4,778.5,NA
10/23/2009,7,777,NA
10/23/2009,10,768,NA
10/23/2009,13,757,NA
10/23/2009,16,747,NA
10/23/2009,19,734,NA
10/23/2009,22,727,NA
10/24/2009,1,721,NA
10/24/2009,4,730,NA
10/24/2009,7,740,NA
10/24/2009,10,721,NA
10/24/2009,13,714,NA
10/24/2009,16,710,NA
10/24/2009,19,712,NA
10/24/2009,22,716,NA
10/25/2009,1,723,NA
10/25/2009,4,723.5,NA
10/25/2009,7,720,NA
10/25/2009,10,712,NA
10/25/2009,13,705,NA
10/25/2009,16,709,NA
10/25/2009,19,713,NA
10/25/2009,22,716.5,NA
10/26/2009,1,720,NA
10/26/2009,4,721,NA
10/26/2009,7,715,NA
10/26/2009,10,710.5,NA
10/26/2009,13,707,NA
10/26/2009,16,695.5,NA
10/26/2009,19,682,NA
10/26/2009,22,681.5,NA
10/27/2009,1,685,NA
10/27/2009,4,687.5,NA
10/27/2009,7,680,NA
10/27/2009,10,683,NA
10/27/2009,13,683,NA
10/27/2009,16,681.5,NA
10/27/2009,19,685,NA
10/27/2009,22,690,NA
10/28/2009,1,697,NA
10/28/2009,4,702.5,NA
10/28/2009,7,708,NA
10/28/2009,10,708.5,NA
10/28/2009,13,703,NA
10/28/2009,16,699.5,NA
10/28/2009,19,702,NA
10/28/2009,22,717,NA
10/29/2009,1,746,NA
10/29/2009,4,747.5,NA
10/29/2009,7,733,NA
10/29/2009,10,716.5,NA
10/29/2009,13,712,NA
10/29/2009,16,713.5,NA
10/29/2009,19,728,NA
10/29/2009,22,729,NA
10/30/2009,1,719,NA
10/30/2009,4,720.5,NA
10/30/2009,7,724,NA
10/30/2009,10,712,NA
10/30/2009,13,692,NA
10/30/2009,16,681.5,NA
10/30/2009,19,673,NA
10/30/2009,22,679.5,NA
10/31/2009,1,687,NA
10/31/2009,4,689.5,NA
10/31/2009,7,692,NA
10/31/2009,10,684,NA
10/31/2009,13,674,NA
10/31/2009,16,673.5,NA
10/31/2009,19,680,NA
10/31/2009,22,685,NA
11/1/2009,1,690,NA
11/1/2009,4,696.5,NA
11/1/2009,7,703,NA
11/1/2009,10,697,NA
11/1/2009,13,689,NA
11/1/2009,16,679.5,NA
11/1/2009,19,672,NA
11/1/2009,22,669.5,NA
11/2/2009,1,676,NA
11/2/2009,4,682.5,NA
11/2/2009,7,688,NA
11/2/2009,10,688.5,NA
11/2/2009,13,684,NA
11/2/2009,16,678,NA
11/2/2009,19,669,NA
11/2/2009,22,669.5,NA
11/3/2009,1,683,NA
11/3/2009,4,702,NA
11/3/2009,7,716,NA
11/3/2009,10,703,NA
11/3/2009,13,680,NA
11/3/2009,16,677,NA
11/3/2009,19,684,NA
11/3/2009,22,699.5,NA
11/4/2009,1,725,NA
11/4/2009,4,747,NA
11/4/2009,7,750,NA
11/4/2009,10,740,NA
11/4/2009,13,725,NA
11/4/2009,16,717.5,NA
11/4/2009,19,723,NA
11/4/2009,22,727,NA
11/5/2009,1,731,NA
11/5/2009,4,724.5,NA
11/5/2009,7,719,NA
11/5/2009,10,704.5,NA
11/5/2009,13,692,NA
11/5/2009,16,706.5,NA
11/5/2009,19,734,NA
11/5/2009,22,759,NA
11/6/2009,1,772,NA
11/6/2009,4,753.5,NA
11/6/2009,7,726,NA
11/6/2009,10,715,NA
11/6/2009,13,697,NA
11/6/2009,16,677.5,NA
11/6/2009,19,668,NA
11/6/2009,22,683.5,NA
11/7/2009,1,702,NA
11/7/2009,4,693,NA
11/7/2009,7,680,NA
11/7/2009,10,672.5,NA
11/7/2009,13,668,NA
11/7/2009,16,667,NA
11/7/2009,19,666,NA
11/7/2009,22,673,NA
11/8/2009,1,683,NA
11/8/2009,4,680,NA
11/8/2009,7,678,NA
11/8/2009,10,674,NA
11/8/2009,13,669,NA
11/8/2009,16,667,NA
11/8/2009,19,671,NA
11/8/2009,22,679,675
11/9/2009,1,685,NA
11/9/2009,4,688,NA
11/9/2009,7,682,NA
11/9/2009,10,675,NA
11/9/2009,13,668,NA
11/9/2009,16,671,NA
11/9/2009,19,675,NA
11/9/2009,22,681,678
11/10/2009,1,688,NA
11/10/2009,4,706.5,NA
11/10/2009,7,703,NA
11/10/2009,10,687,NA
11/10/2009,13,674,NA
11/10/2009,16,662.5,NA
11/10/2009,19,652,NA
11/10/2009,22,675.5,NA
11/11/2009,1,702,NA
11/11/2009,4,726,NA
11/11/2009,7,730,NA
11/11/2009,10,710,NA
11/11/2009,13,692,NA
11/11/2009,16,691.5,NA
11/11/2009,19,722,NA
11/11/2009,22,747.5,NA
11/12/2009,1,764,NA
11/12/2009,4,772,NA
11/12/2009,7,759,NA
11/12/2009,10,728,NA
11/12/2009,13,700,NA
11/12/2009,16,699.5,NA
11/12/2009,19,726,NA
11/12/2009,22,748,NA
11/13/2009,1,760,NA
11/13/2009,4,764,NA
11/13/2009,7,761,NA
11/13/2009,10,735,NA
11/13/2009,13,706,NA
11/13/2009,16,693.5,NA
11/13/2009,19,708,NA
11/13/2009,22,721.5,NA
11/14/2009,1,731,NA
11/14/2009,4,737.5,NA
11/14/2009,7,737,NA
11/14/2009,10,718,NA
11/14/2009,13,704,NA
11/14/2009,16,700.5,NA
11/14/2009,19,712,NA
11/14/2009,22,724,NA
11/15/2009,1,733,NA
11/15/2009,4,734,NA
11/15/2009,7,724,NA
11/15/2009,10,714,NA
11/15/2009,13,707,NA
11/15/2009,16,694,NA
11/15/2009,19,681,NA
11/15/2009,22,682,NA
11/16/2009,1,690,NA
11/16/2009,4,691,NA
11/16/2009,7,675,NA
11/16/2009,10,669.5,NA
11/16/2009,13,665,NA
11/16/2009,16,660,NA
11/16/2009,19,664,NA
11/16/2009,22,673.5,NA
11/17/2009,1,681,NA
11/17/2009,4,682,NA
11/17/2009,7,675,NA
11/17/2009,10,662.5,NA
11/17/2009,13,645,NA
11/17/2009,16,674.5,NA
11/17/2009,19,735,NA
11/17/2009,22,766,NA
11/18/2009,1,767,NA
11/18/2009,4,756,NA
11/18/2009,7,737,NA
11/18/2009,10,715.3333333,NA
11/18/2009,13,710,NA
11/18/2009,16,736.6666667,NA
11/18/2009,19,761,NA
11/18/2009,22,764,NA
11/19/2009,1,752,NA
11/19/2009,4,740.5,NA
11/19/2009,7,725,NA
11/19/2009,10,698.5,NA
11/19/2009,13,686,NA
11/19/2009,16,712,NA
11/19/2009,19,742,NA
11/19/2009,22,751.5,NA
11/20/2009,1,757,NA
11/20/2009,4,743.5,NA
11/20/2009,7,725,NA
11/20/2009,10,697,NA
11/20/2009,13,698,NA
11/20/2009,16,729.5,NA
11/20/2009,19,763,NA
11/20/2009,22,782,NA
11/21/2009,1,780,NA
11/21/2009,4,759.5,NA
11/21/2009,7,735,NA
11/21/2009,10,713.5,NA
11/21/2009,13,715,NA
11/21/2009,16,732,NA
11/21/2009,19,754,NA
11/21/2009,22,762.5,NA
11/22/2009,1,757,NA
11/22/2009,4,736.5,NA
11/22/2009,7,714,NA
11/22/2009,10,692,NA
11/22/2009,13,677,NA
11/22/2009,16,678,NA
11/22/2009,19,710,NA
11/22/2009,22,737,NA
