Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
335,60,4.07753744390572,9.109635667854551,2,2,1,1,1,1,3,3,4,6,5,10,10,2,2,15,0.0,3,3,3,828,0,115,943,2,2,2,6.849066282633458,695,0,7.401231264413015,1,0,2,1,3,1,3,7,1,2,10.0,2,472,1,100,38,0,0,0,0,0,7,2008,1,1,12.165250651009918,0,0,0
336,190,4.23410650459726,12.011638020852416,1,2,3,1,2,3,3,3,2,5,6,43,43,2,2,11,0.0,3,3,2,1249,147,103,1499,2,1,2,7.389563953677635,167,0,7.487733761436444,2,0,2,0,3,1,3,7,1,2,43.0,2,529,1,670,0,0,0,0,0,700,8,2008,1,1,12.341258918085241,1,0,0
337,20,4.454347296253507,9.557964480394498,2,2,3,1,2,1,3,3,1,9,5,2,1,4,2,15,200.0,2,3,3,1249,0,673,1922,2,1,2,7.561121589530238,0,0,7.561121589530238,1,0,2,0,3,1,2,8,1,1,2.0,3,676,1,178,51,0,0,0,0,0,7,2007,1,1,12.841129801965447,0,0,0
338,20,4.248495242049359,9.119868468812108,2,1,1,1,1,1,3,3,1,7,5,6,5,2,2,15,113.0,2,3,3,810,0,726,1536,2,1,2,7.336936913707618,0,0,7.336936913707618,1,0,2,0,3,1,2,7,1,0,6.0,2,532,1,192,74,0,0,0,0,0,12,2008,1,1,12.273731294003989,0,0,0
339,20,4.51085950651685,9.557116483735667,2,1,1,1,2,1,3,3,1,7,7,22,8,2,2,16,0.0,2,3,2,213,0,995,1208,2,1,2,7.390798521735676,0,0,7.390798521735676,1,0,2,0,3,1,2,8,1,0,22.0,2,440,1,108,45,0,0,0,0,400,5,2006,1,1,12.218495165528731,0,0,0
340,20,4.189654742026425,9.425451751593128,2,2,1,1,1,1,2,3,1,6,7,51,11,4,2,16,176.0,3,3,2,585,0,630,1215,2,3,2,7.102499355774649,0,0,7.102499355774649,0,0,1,0,3,1,3,6,1,0,51.0,1,297,1,0,0,0,0,234,0,0,6,2009,1,1,11.951180395901384,0,0,0
341,60,4.442651256490317,9.560363239834537,2,1,1,1,1,1,3,3,4,8,5,8,8,2,2,15,0.0,2,3,3,0,0,967,967,2,1,2,6.900730664045173,915,0,7.553810852008231,0,0,2,1,4,1,2,9,1,0,8.0,2,431,1,135,0,0,0,0,0,0,4,2010,1,1,12.220468525813907,0,0,0
342,20,4.0943445622221,9.035986984831405,2,1,1,1,1,1,2,3,1,4,4,59,59,2,2,16,0.0,4,4,2,0,0,721,721,2,2,2,6.734591659972948,0,0,6.734591659972948,0,0,1,0,2,1,3,4,1,0,59.0,1,294,3,250,0,24,0,0,0,0,9,2009,1,1,11.314474526246391,0,0,0
343,90,4.23410650459726,9.052984561199976,2,1,1,1,1,1,3,3,1,3,4,57,56,2,2,14,340.0,3,3,4,0,0,0,0,6,4,1,6.946975992135418,0,0,6.946975992135418,0,0,2,0,2,2,3,6,1,0,57.0,2,400,1,0,0,0,0,0,0,0,5,2006,1,1,11.379394072345706,1,0,0
344,120,4.143134726391533,9.08805973726735,2,2,1,1,1,1,3,3,1,9,5,3,3,4,2,9,616.0,1,3,3,28,0,1656,1684,2,1,2,7.428927194802272,0,0,7.428927194802272,0,0,2,0,2,1,1,6,1,1,3.0,2,564,1,495,72,0,0,0,0,0,7,2008,1,1,12.491251587763836,0,0,0
345,160,3.58351893845611,7.860185057472165,2,1,1,1,1,1,3,3,4,5,3,34,34,2,2,6,0.0,3,3,2,129,232,175,536,2,3,2,6.284134161070802,576,0,7.013915474810528,0,0,1,1,3,1,3,4,1,0,34.0,1,336,1,182,0,0,0,0,0,0,4,2010,1,1,11.350406535472453,0,0,0
346,50,4.174387269895637,8.769507120030227,2,1,1,1,1,1,5,3,2,6,5,67,56,2,2,9,0.0,3,3,1,0,0,972,972,2,2,2,6.879355804460439,605,0,7.3632795869630385,0,0,1,0,3,1,4,6,1,1,67.0,1,312,1,0,0,0,0,0,0,0,10,2006,1,1,11.850825253582627,0,0,0
347,20,4.23410650459726,9.455010553834672,2,2,1,1,3,1,3,3,1,6,8,47,9,4,2,9,0.0,3,2,2,498,0,460,958,2,3,2,6.86484777797086,0,0,6.86484777797086,0,0,1,0,2,1,3,5,1,0,47.0,1,301,1,0,0,0,0,0,0,15500,4,2007,1,1,11.928340903931561,1,0,0
348,20,4.23410650459726,9.775654181026242,2,2,1,1,1,1,3,3,1,6,5,49,49,2,2,16,30.0,3,3,2,1270,0,208,1478,2,1,2,7.298445101508147,0,0,7.298445101508147,1,0,2,0,3,1,3,6,1,2,49.0,2,498,1,0,40,0,0,0,0,0,12,2009,1,1,11.967180737247824,1,0,0
349,160,3.58351893845611,7.803026643632217,2,1,1,1,1,1,3,3,4,7,5,5,4,2,2,15,106.0,2,3,3,573,0,191,764,2,1,2,6.638567789166521,862,0,7.3938782901077555,1,0,2,1,2,1,2,6,1,0,5.0,2,474,1,0,27,0,0,0,0,0,10,2008,1,1,11.944707881395766,0,0,0
350,60,4.02535169073515,9.924808634239811,2,3,1,1,1,1,3,3,4,9,5,1,0,4,2,6,870.0,1,3,3,1410,0,438,1848,2,1,2,7.521859252201629,880,0,7.911324018963353,1,0,2,1,4,1,1,10,1,2,0.0,3,706,1,0,0,0,0,0,0,0,4,2006,4,6,12.988040814744458,0,0,0
351,120,4.219507705176107,8.964439833539357,2,2,1,1,1,1,3,3,1,9,5,0,0,4,2,9,362.0,1,3,3,0,0,1869,1869,2,1,2,7.533158807455563,0,0,7.533158807455563,0,0,2,0,2,1,1,6,1,1,0.0,2,617,1,210,54,0,0,0,0,0,12,2007,4,6,12.669998467265833,0,0,0
352,120,4.23410650459726,8.569975376855206,2,2,4,1,1,2,3,3,1,7,5,20,20,2,2,16,0.0,3,3,3,1082,0,371,1453,2,2,2,7.2813856635702825,0,0,7.2813856635702825,1,0,1,1,2,1,2,6,1,1,20.0,2,445,1,0,80,0,0,184,0,0,12,2006,1,2,12.154779351142624,1,0,0
353,50,4.0943445622221,9.114269903225448,2,1,1,1,1,1,1,3,2,5,6,67,58,2,2,15,0.0,3,3,2,236,380,0,616,2,3,1,6.423246963533519,495,0,7.01301578963963,0,1,1,0,3,1,3,5,1,0,67.0,1,200,1,48,0,0,0,0,0,0,3,2008,7,1,11.461632170582678,0,0,0
354,30,4.0943445622221,9.050171619823361,2,1,1,1,1,1,3,3,1,6,8,82,7,2,2,15,0.0,3,2,1,0,0,624,624,2,2,2,6.579251212010101,0,0,6.579251212010101,0,0,1,0,2,1,3,5,1,0,5.0,2,484,1,106,0,0,0,0,0,0,5,2010,1,1,11.570250531589497,0,0,0
355,50,4.0943445622221,9.035986984831405,2,1,2,1,1,1,3,3,2,6,5,66,6,2,2,16,0.0,3,3,2,388,0,552,940,2,1,2,7.083387847625295,403,0,7.374629015218945,0,0,1,0,2,1,3,6,1,2,66.0,1,240,1,0,0,108,0,0,0,0,6,2006,1,1,11.84939770159144,0,0,0
356,20,4.653960350157523,9.328034514792826,2,3,1,1,1,1,3,3,1,6,5,12,12,2,2,15,0.0,2,2,3,334,544,322,1200,2,1,2,7.090076835776092,0,0,7.090076835776092,1,0,2,0,3,1,2,6,1,0,12.0,2,521,1,0,26,0,0,0,0,0,8,2007,1,1,12.086725887897607,0,0,0
357,20,4.23410650459726,9.13216259091216,2,2,1,1,1,1,3,3,1,6,6,17,17,2,2,7,106.0,3,3,3,560,0,598,1158,2,2,2,7.062191632286556,0,0,7.062191632286556,1,0,2,0,3,1,2,6,1,0,17.0,2,400,1,120,26,0,0,0,0,0,7,2009,1,1,12.061046873479915,1,0,0
358,120,3.784189633918261,8.348537825386098,2,1,1,1,1,1,3,3,1,5,5,31,31,2,2,6,0.0,3,3,3,874,0,268,1142,2,3,2,7.040536390215956,0,0,7.040536390215956,1,0,1,1,3,1,3,6,1,1,31.0,2,528,1,536,90,0,0,0,0,0,8,2007,1,1,11.805595078933049,0,0,0
359,80,4.5217885770490405,8.84361509218395,2,2,1,1,1,1,3,3,8,5,4,48,48,4,2,16,120.0,3,3,2,300,294,468,1062,2,1,2,7.20934025660291,0,0,7.20934025660291,0,1,1,0,3,1,2,6,3,0,48.0,1,288,1,168,0,294,0,0,0,0,7,2006,1,2,11.77528972943772,0,0,0
360,60,4.356708826689592,9.39357817555449,2,2,1,1,3,1,3,3,4,8,5,8,8,2,2,15,530.0,2,3,3,956,0,130,1086,2,1,2,6.990256500493881,838,0,7.562161631225652,1,0,2,1,3,1,2,7,1,1,8.0,2,592,1,208,75,0,0,374,0,0,6,2006,1,1,12.542544882151386,0,0,0
361,85,4.23410650459726,8.927977461002001,2,2,1,1,3,1,3,3,7,6,6,29,29,2,2,15,0.0,3,3,2,773,0,115,888,2,1,2,6.815639990074331,0,0,6.815639990074331,1,0,1,0,2,1,3,5,1,1,29.0,2,470,1,0,0,0,0,192,0,0,6,2007,1,1,11.957611286231675,1,0,0
362,50,4.23410650459726,9.120853205474647,2,1,1,1,1,1,3,3,2,5,5,68,26,2,2,9,0.0,3,3,2,399,0,484,883,2,2,2,6.895682697747868,517,0,7.316548177182976,1,0,1,0,3,1,3,8,1,0,68.0,1,240,3,0,0,0,0,0,0,0,7,2008,1,1,11.884489021402711,1,0,0
363,85,4.1588830833596715,8.895766604056085,2,1,1,1,2,1,3,3,7,7,5,6,6,2,2,7,500.0,2,3,4,0,0,0,0,2,1,2,6.20455776256869,1427,0,7.561121589530238,0,0,3,0,4,1,2,7,1,1,6.0,2,672,1,0,0,177,0,0,0,0,7,2009,9,1,12.198544379109382,0,0,0
364,160,3.044522437723423,7.426549072397305,2,1,1,1,1,1,3,3,4,6,8,37,2,2,2,7,510.0,3,3,2,162,0,321,483,2,2,2,6.180016653652572,504,0,6.894670039433482,0,0,1,1,2,1,2,5,1,0,37.0,1,264,1,250,0,0,0,0,0,0,5,2009,1,1,11.678439903447801,0,0,0
365,60,4.23410650459726,9.84161214881804,2,2,1,1,4,1,3,3,4,6,5,30,30,2,2,7,120.0,3,3,3,712,0,84,796,2,3,2,6.672032945461067,784,0,7.3613754289773485,1,0,2,1,3,1,3,6,1,1,30.0,2,566,1,306,111,0,0,0,0,0,7,2006,1,1,12.154779351142624,1,0,0
366,70,4.07753744390572,9.27706400401909,2,1,1,1,1,1,3,3,4,5,7,89,12,4,2,15,0.0,3,2,2,456,0,216,672,2,2,2,6.51025834052315,672,0,7.203405521083095,0,0,1,0,3,1,3,6,1,0,45.0,1,468,1,0,128,218,0,0,0,0,7,2009,1,1,11.898187865760873,0,0,0
367,20,4.23410650459726,9.159047077588632,2,2,1,1,1,1,3,3,1,6,5,46,46,2,2,11,247.0,3,3,2,609,0,785,1394,2,2,2,7.2399325913204695,0,0,7.2399325913204695,1,0,1,1,3,1,3,6,1,2,46.0,2,514,1,0,76,0,0,185,0,0,7,2009,1,1,11.976659481202368,1,0,0
368,80,4.61512051684126,9.121509158269568,2,2,1,1,2,1,3,3,8,6,5,46,46,2,6,11,305.0,3,3,2,371,0,728,1099,2,2,2,7.266128779556451,0,0,7.266128779556451,0,1,1,0,3,1,3,6,1,1,46.0,1,296,1,64,110,0,0,0,0,0,12,2008,1,1,12.013700752882718,0,0,0
369,20,4.356708826689592,8.961879012677683,2,1,1,1,1,1,3,3,1,5,6,56,56,2,2,7,200.0,3,3,3,540,0,728,1268,2,2,2,7.145196134997171,0,0,7.145196134997171,0,0,1,0,2,1,3,7,1,1,56.0,1,244,1,0,98,0,0,0,0,0,3,2010,1,1,11.790557201568507,0,0,0
370,20,4.23410650459726,9.193194213141211,2,2,1,1,2,1,3,3,1,5,7,51,4,2,2,16,0.0,3,2,2,72,258,733,1063,2,1,2,7.160069207596127,0,0,7.160069207596127,1,0,1,0,3,1,2,7,1,1,13.0,2,576,1,364,17,0,0,182,0,0,3,2010,1,1,11.99535161421452,1,0,0
371,60,4.23410650459726,9.002208578282412,2,2,1,1,1,1,3,3,4,6,5,6,6,2,2,15,0.0,3,3,3,0,0,953,953,2,1,2,6.859614903654202,711,0,7.416979621381154,0,0,2,1,3,1,3,7,1,1,6.0,2,460,1,100,40,0,0,0,0,0,1,2006,1,1,12.05757263721173,1,0,0
372,50,4.382026634673881,9.748002649695733,2,1,1,1,1,1,2,3,2,4,4,49,49,2,2,17,0.0,3,3,2,0,0,0,0,2,3,2,7.02108396428914,468,0,7.370230641807081,0,0,2,0,4,1,3,7,3,1,17.0,2,680,3,0,59,0,0,0,0,0,7,2008,1,1,11.808813773969108,0,0,0
373,120,3.912023005428146,8.878358040627822,2,1,1,1,1,1,3,3,1,6,5,26,26,2,2,11,0.0,3,3,2,623,121,0,744,2,3,2,6.62273632394984,0,0,6.62273632394984,1,0,1,0,2,1,3,4,1,0,26.0,1,264,1,353,0,0,0,90,0,0,2,2010,1,1,11.736069016284437,0,0,0
374,20,4.3694478524670215,9.271811694064283,2,1,1,1,1,1,3,3,1,5,6,56,56,2,2,9,0.0,3,3,3,428,180,0,608,2,3,2,7.1846291527173145,0,0,7.1846291527173145,1,0,1,0,3,1,3,5,3,0,56.0,1,270,1,66,0,0,0,0,0,0,11,2009,1,1,11.719939634354555,0,0,0
375,60,4.174387269895637,9.011889433252344,2,1,1,1,1,1,3,3,4,7,5,4,3,2,2,15,0.0,2,3,3,0,0,847,847,2,1,2,6.741700694652055,1081,0,7.564238475170491,0,0,2,1,4,1,2,8,1,1,4.0,2,434,1,100,48,0,0,0,0,0,7,2007,1,1,12.299107511497363,0,0,0
376,30,4.23410650459726,9.212338374638856,2,2,4,1,1,3,3,3,1,1,1,87,59,2,2,16,0.0,4,4,1,350,0,333,683,2,2,1,6.806829360392176,0,0,6.806829360392176,1,0,0,1,1,1,4,4,5,0,29.0,0,0,1,0,0,0,0,0,0,0,3,2009,1,1,11.018629143155449,1,0,1
377,85,4.04305126783455,9.087720658428273,2,2,1,1,3,1,3,3,7,5,5,10,10,2,2,15,0.0,2,3,3,298,0,572,870,2,1,2,6.81783057145415,0,0,6.81783057145415,0,0,1,0,2,1,3,5,1,0,8.0,2,576,1,0,0,0,0,0,0,0,7,2006,1,1,11.904967552746252,0,0,0
378,60,4.624972813284271,9.318566777047053,2,2,1,1,2,1,3,3,4,8,5,3,2,2,2,6,0.0,2,3,3,0,0,1580,1580,2,1,2,7.365180126021013,886,0,7.81035268372429,0,0,3,0,4,1,2,8,1,1,3.0,2,610,1,159,214,0,0,0,0,0,12,2007,1,1,12.736700896592344,0,0,0
379,20,4.477336814478207,9.34084218004034,2,1,1,1,2,1,3,3,1,9,2,0,0,4,2,15,350.0,2,3,3,1445,0,411,1856,2,1,2,7.526178913346146,0,0,7.526178913346146,1,0,1,1,1,1,1,8,1,1,0.0,3,834,1,113,0,0,0,0,0,0,6,2010,4,6,12.885202034321916,0,0,0
380,60,4.0943445622221,9.002454823050954,2,2,1,1,1,1,5,3,4,6,5,9,9,2,2,15,16.0,3,3,3,0,0,982,982,2,1,2,6.914730892718563,793,0,7.495541943884256,0,0,2,1,3,1,3,7,1,1,9.0,2,463,1,100,63,0,0,0,0,0,6,2009,1,1,12.095141084822892,0,0,0
381,50,3.912023005428146,8.517193191416238,2,1,1,1,1,1,3,3,2,5,6,86,60,2,2,4,0.0,3,3,1,218,0,808,1026,2,3,2,6.933423025730715,665,0,7.43307534889858,0,0,2,0,3,1,2,6,1,1,86.0,1,308,1,0,0,242,0,0,0,0,5,2010,1,1,11.751942365440728,0,0,0
382,20,4.0943445622221,8.881836305004146,2,1,1,1,1,1,3,3,1,7,5,0,0,2,2,15,0.0,2,3,3,0,0,1293,1293,2,1,2,7.170888478512505,0,0,7.170888478512505,1,0,2,0,2,1,2,5,1,1,0.0,2,572,1,216,121,0,0,0,0,0,8,2006,4,6,12.142866569626381,0,0,0
383,60,4.3694478524670215,9.131838143821225,2,2,1,1,1,1,3,3,4,7,5,1,1,2,2,15,0.0,2,3,3,0,0,939,939,2,1,2,6.844815479208263,858,0,7.493873886783559,0,0,2,1,3,1,2,8,1,0,1.0,2,639,1,144,53,0,0,0,0,0,4,2007,1,1,12.271392111650817,0,0,0
384,45,4.0943445622221,9.104979856318357,2,1,1,1,2,1,3,3,3,6,3,81,59,2,2,16,0.0,3,3,1,0,0,784,784,2,3,1,6.664409020350408,0,0,6.664409020350408,0,0,1,0,2,1,3,5,1,0,59.0,2,360,3,0,0,91,0,0,0,0,10,2009,1,1,11.238488619268468,0,0,0
385,60,4.23410650459726,10.880064025283644,2,3,4,1,2,2,2,3,4,6,5,15,15,2,2,7,0.0,2,3,3,985,0,595,1580,2,1,2,6.983789965258135,874,0,7.577121930876679,1,0,2,1,3,1,2,9,1,2,15.0,2,501,1,216,231,0,0,0,0,0,6,2007,1,1,12.388394202324129,1,0,0
386,120,3.7612001156935624,8.065265208897733,2,1,1,1,1,1,3,3,1,8,5,6,5,2,2,15,16.0,2,3,3,24,0,1232,1256,2,1,2,7.1459844677143876,0,0,7.1459844677143876,0,0,2,0,2,1,2,6,1,1,6.0,2,430,1,146,20,0,0,144,0,0,4,2010,1,1,12.165250651009918,0,0,0
387,50,4.060443010546419,9.037176752966994,2,1,1,1,4,1,2,3,2,5,3,96,10,3,2,16,0.0,3,4,3,0,0,658,658,2,3,2,6.489204931325317,526,0,7.076653815443951,0,0,1,0,5,1,3,8,1,0,26.0,0,0,3,0,151,0,0,0,0,0,5,2006,1,3,11.302204433654575,0,0,1
388,80,4.276666119016055,8.881836305004146,2,1,1,1,1,1,3,3,8,6,6,33,33,4,2,9,255.0,3,3,2,631,0,410,1041,2,1,2,7.025538314638521,0,0,7.025538314638521,1,0,1,0,3,1,3,6,1,1,32.0,1,352,1,296,0,0,0,0,0,0,10,2009,1,2,11.736069016284437,0,0,0
389,20,4.532599493153256,9.146548238888403,2,2,1,1,3,1,3,3,1,7,5,9,8,2,2,15,125.0,2,3,3,0,0,1468,1468,2,1,2,7.2991214627108,0,0,7.2991214627108,0,0,2,0,3,1,2,6,1,0,9.0,2,577,1,120,25,0,0,0,0,0,7,2008,1,1,12.160028707028767,0,0,0
390,60,4.564348191467836,9.431401757086068,2,1,1,1,1,1,3,3,4,10,5,1,0,2,2,15,272.0,1,3,3,1280,0,402,1682,2,1,2,7.462789157412448,590,0,7.754481547470383,1,0,2,1,3,1,1,9,1,1,0.0,3,846,1,196,134,0,0,0,0,0,8,2008,4,6,12.962194625251508,0,0,0
391,50,3.912023005428146,9.036582045842716,2,1,1,1,1,1,3,3,2,5,8,108,58,2,2,9,0.0,3,3,1,241,391,229,861,2,1,2,6.8679744089702925,406,0,7.220373836723949,1,0,1,0,4,1,3,7,1,0,30.0,1,384,1,0,130,112,0,0,0,0,4,2008,1,1,11.686878772093667,0,0,0
392,60,4.2626798770413155,9.409928663668856,2,2,1,1,3,1,3,3,4,6,5,8,7,2,2,15,0.0,3,3,3,690,0,114,804,2,1,2,6.6895992691789665,1157,0,7.581209826196346,1,0,2,1,3,1,2,7,1,1,8.0,2,560,1,125,192,0,0,0,0,0,6,2009,1,1,12.2783933071098,0,0,0
393,20,4.23410650459726,9.028698584086985,2,2,1,1,1,1,3,3,1,5,7,48,48,2,2,9,0.0,3,3,4,0,0,0,0,2,3,2,6.782192056006791,0,0,6.782192056006791,0,0,1,0,3,1,3,5,1,0,48.0,1,294,1,0,0,0,0,0,0,1200,7,2007,1,1,11.575900264131617,1,0,0
394,30,4.23410650459726,8.915432254432663,2,1,1,1,2,1,2,3,1,4,5,65,56,2,2,17,0.0,3,3,2,266,0,522,788,2,3,2,6.669498089857879,0,0,6.669498089857879,0,0,1,0,2,1,3,4,1,2,26.0,0,0,1,0,0,0,0,0,0,0,4,2006,1,2,11.512925464970229,1,0,1
395,50,4.0943445622221,9.223651386035854,2,1,1,1,1,1,3,3,2,5,6,67,57,2,2,9,0.0,3,3,2,0,0,735,735,2,2,2,6.5998704992128365,299,0,6.9411900550683745,0,0,1,0,2,1,3,5,1,0,67.0,1,240,1,0,39,0,0,0,0,0,7,2007,1,1,11.59910316121128,0,0,0
396,20,4.219507705176107,9.166492972195906,2,1,1,1,1,1,3,3,1,5,6,54,54,2,2,16,0.0,3,3,2,739,0,405,1144,2,3,2,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,3,6,1,0,54.0,1,596,1,44,0,0,0,0,0,0,6,2010,1,1,11.76756768334381,0,0,0
397,20,4.0943445622221,8.881836305004146,2,1,4,1,1,1,3,3,1,5,5,37,37,4,2,9,0.0,3,3,2,777,0,117,894,2,3,2,6.795705775173514,0,0,6.795705775173514,0,0,1,0,2,1,3,6,1,0,24.0,2,600,1,215,0,0,0,0,0,0,9,2009,1,1,11.719939634354555,0,0,0
398,60,4.23410650459726,8.934586870389676,2,1,1,1,1,1,6,3,4,5,5,45,45,2,2,15,288.0,3,3,2,540,0,324,864,2,3,2,6.775366090936392,936,0,7.502186486602924,0,0,2,0,4,1,3,8,1,1,45.0,1,264,1,0,168,0,0,0,0,0,7,2007,1,1,12.040608205802641,0,0,0
399,30,4.0943445622221,9.101306450952048,2,1,1,1,2,1,3,3,1,5,2,87,57,2,2,9,0.0,3,4,1,0,0,961,961,2,2,2,6.981934677156389,0,0,6.981934677156389,0,0,1,0,2,1,3,6,6,0,87.0,1,338,3,0,0,0,0,0,0,0,11,2007,1,2,11.112447898373103,0,0,0
400,60,4.174387269895637,9.002701007197938,2,1,1,1,1,1,3,3,4,7,5,3,2,2,2,6,100.0,2,3,3,812,0,280,1092,2,1,2,7.013915474810528,438,0,7.346010209913293,1,0,2,0,2,1,2,7,1,0,2.0,2,438,1,0,168,0,0,0,0,0,10,2009,1,1,12.392552212472792,0,0,0
401,120,3.6375861597263857,9.61333576618342,2,3,1,1,1,1,3,3,1,8,5,12,12,2,2,4,0.0,2,3,3,786,0,474,1260,2,1,2,7.160845906664299,0,0,7.160845906664299,1,0,1,1,1,1,1,4,1,2,12.0,2,500,1,120,30,0,0,224,0,0,12,2008,1,1,12.411052226216713,0,0,0
402,20,4.174387269895637,9.078749951588586,2,2,1,1,1,1,3,3,1,7,5,1,1,2,2,15,0.0,2,3,3,24,0,1286,1310,2,1,2,7.177782416195197,0,0,7.177782416195197,0,0,2,0,3,1,2,6,1,1,1.0,2,400,1,0,0,0,0,0,0,0,7,2006,4,6,12.01364014498549,0,0,0
403,30,4.0943445622221,9.230142999272362,2,1,1,1,1,1,3,3,1,5,8,68,11,2,2,16,0.0,3,3,3,0,0,672,672,2,1,2,6.51025834052315,0,0,6.51025834052315,0,0,1,0,2,1,3,4,1,0,68.0,1,240,3,168,0,0,0,0,0,0,8,2008,1,1,11.589886506106357,0,0,0
404,60,4.532599493153256,9.400133943608838,2,1,1,1,2,1,3,3,4,8,5,8,8,4,2,15,650.0,2,3,3,0,0,1141,1141,2,2,2,7.060476365999801,1098,0,7.724446645633537,0,0,2,1,4,1,2,10,1,1,8.0,2,420,1,144,123,0,0,0,0,0,7,2006,1,2,12.460714863903755,0,0,0
405,60,4.23410650459726,9.246093541682,2,2,1,1,1,1,3,3,4,6,5,12,11,2,2,9,0.0,3,3,3,0,0,806,806,2,2,2,6.692083742506628,766,0,7.360103972989152,0,0,2,1,3,1,3,7,1,1,12.0,2,373,1,0,40,0,0,0,0,0,5,2007,1,1,12.031719258385396,1,0,0
406,20,4.23410650459726,9.209439966733019,2,2,1,1,2,1,2,3,1,4,4,33,16,2,2,11,0.0,3,3,2,1116,0,165,1281,2,1,2,7.3901814282264295,0,0,7.3901814282264295,1,0,2,0,3,1,3,8,2,1,16.0,2,490,1,120,78,0,0,0,0,0,6,2009,1,1,11.918390573078392,1,0,0
407,50,3.9318256327243257,9.257223957875032,2,1,1,1,1,1,3,3,2,6,5,72,58,2,2,9,0.0,3,3,1,0,0,1064,1064,2,1,2,7.061334366910438,0,473,7.40184157874383,0,0,1,0,3,1,3,6,6,0,72.0,1,240,1,0,0,0,0,0,0,0,3,2008,1,1,11.652687407345388,0,0,0
408,70,4.143134726391533,9.653486547052035,2,1,1,1,1,1,3,3,4,6,7,93,32,2,2,16,0.0,3,3,1,0,0,840,840,2,1,2,6.733401891837359,840,0,7.426549072397305,0,0,2,0,4,1,3,8,1,0,48.0,1,308,1,0,0,160,0,0,0,0,3,2008,1,1,12.083905011555967,0,0,0
409,60,4.6913478822291435,9.55775254863573,2,1,1,1,2,1,3,3,4,7,5,1,1,2,2,15,350.0,2,3,3,0,0,1063,1063,2,1,2,6.976348070447749,1101,0,7.683403681053826,0,0,2,1,3,1,2,9,1,1,1.0,3,947,1,192,62,0,0,0,0,0,8,2007,4,6,12.542544882151386,0,0,0
410,60,4.442651256490317,9.287301413112312,2,1,1,1,1,1,3,3,4,8,5,1,0,2,2,15,100.0,2,3,3,789,0,245,1034,2,1,2,6.956545443151569,1028,0,7.639161171659173,1,0,2,1,3,1,1,8,1,1,0.0,3,836,1,0,102,0,0,0,0,0,4,2008,4,6,12.73596533201339,0,0,0
411,20,4.219507705176107,9.166492972195906,2,1,1,1,1,1,3,3,1,5,3,51,51,2,2,3,0.0,3,4,2,0,0,1276,1276,2,3,2,7.151485463904735,0,0,7.151485463904735,0,0,1,0,3,1,3,5,4,0,51.0,1,350,1,0,0,0,0,0,0,0,6,2009,5,2,11.002099841204238,0,0,0
412,190,4.605170185988092,10.453053004618049,2,1,2,1,1,1,3,3,1,5,5,51,51,4,2,16,0.0,3,3,2,1056,0,0,1056,2,3,1,6.962243464266207,0,0,6.962243464266207,1,0,1,0,3,1,3,5,1,0,51.0,2,572,1,264,0,0,0,0,0,0,1,2006,1,1,11.884489021402711,0,0,0
413,20,4.23410650459726,8.390041405755754,2,3,1,1,1,1,3,3,1,7,5,1,1,2,2,9,432.0,1,3,3,578,0,892,1470,2,1,2,7.298445101508147,0,0,7.298445101508147,1,0,2,1,2,1,2,7,1,1,1.0,2,484,1,0,144,0,0,0,0,0,6,2010,4,6,12.310432660854417,1,0,0
414,30,4.02535169073515,9.100525505968976,2,1,1,1,1,1,1,3,1,5,6,83,60,2,2,17,0.0,3,3,2,0,0,1008,1008,2,2,2,6.93537044601511,0,0,6.93537044601511,0,0,1,0,2,1,3,5,1,1,83.0,2,360,1,0,0,130,0,0,0,0,3,2010,1,1,11.652687407345388,0,0,0
415,60,4.07753744390572,9.326165937481774,2,3,1,1,3,1,3,3,4,7,5,15,15,2,2,15,0.0,2,3,3,50,531,499,1080,2,1,2,6.984716320118266,1017,0,7.64826303090192,0,1,2,1,3,1,2,9,1,1,15.0,3,678,1,196,187,0,0,0,0,0,12,2008,1,1,12.337100907936577,0,0,0
416,20,4.290459441148391,9.093694189856862,2,2,1,1,1,1,3,3,1,7,5,0,0,2,2,15,0.0,2,3,3,24,0,1316,1340,2,1,2,7.200424892944957,0,0,7.200424892944957,0,0,2,0,3,1,2,6,1,0,0.0,2,396,1,100,30,0,0,0,0,0,8,2007,4,6,12.106992367829498,0,0,0
